"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,10,"100","PPMI","glmnet",0.498058231245036,0.642546721571112
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,10,"100","PPMI","glmnet",0.514194555487056,0.66929050290441
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,10,"100","PPMI","glmnet",0.532010644549517,0.66929050290441
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,10,"100","PPMI","glmnet",0.500752588978948,0.686478376148254
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,10,"100","PPMI","glmnet",0.51293006511516,0.686478376148254
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,10,"100","PPMI","glmnet",0.51238462333638,0.67646869952276
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,10,"100","PPMI","glmnet",0.507389359924365,0.667890615697362
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,10,"100","PPMI","glmnet",0.572708852287287,0.678701298701299
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,10,"100","PPMI","glmnet",0.488240491656157,0.675822510822511
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,10,"100","PPMI","glmnet",0.512942539271042,0.708203463203463
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,10,"100","PPMI","glmnet",0.541965128603393,0.707034632034632
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,10,"100","PPMI","glmnet",0.523587849355713,0.699515484515485
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,10,"100","PPMI","glmnet",0.498377662911519,0.699515484515485
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1001,10,"100","PPMI","glmnet",0.330166551295968,0.525766308919353
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1001,10,"100","PPMI","glmnet",0.312626195905817,0.532982194009599
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1111,10,"100","PPMI","glmnet",0.334917454401653,0.543179898723698
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1111,10,"100","PPMI","glmnet",0.332764733582084,0.539836291677499
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1221,10,"100","PPMI","glmnet",0.326152637777285,0.571311584903357
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1221,10,"100","PPMI","glmnet",0.328826659629074,0.517568512229863
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1331,10,"100","PPMI","glmnet",0.317069852541299,0.565696073908349
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1331,10,"100","PPMI","glmnet",0.331804864137128,0.557207754411146
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1441,10,"100","PPMI","glmnet",0.346335321060365,0.576607617230225
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1441,10,"100","PPMI","glmnet",0.338751402232135,0.560609663503131
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1551,10,"100","PPMI","glmnet",0.350867599305235,0.538923595832291
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1551,10,"100","PPMI","glmnet",0.356710918333563,0.58138382548225
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1661,10,"100","PPMI","glmnet",0.329048048403347,0.569739411330163
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1661,10,"100","PPMI","glmnet",0.333223189601594,0.572958399415316
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1771,10,"100","PPMI","glmnet",0.315807064646772,0.561164757992639
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1771,10,"100","PPMI","glmnet",0.32959812252363,0.552473673731073
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1881,10,"100","PPMI","glmnet",0.336685775299187,0.573459297505197
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1881,10,"100","PPMI","glmnet",0.357595502074582,0.545343968319207
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1991,10,"100","PPMI","glmnet",0.341671593829775,0.569168824366627
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1991,10,"100","PPMI","glmnet",0.337776317521511,0.541802853274918
