"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"0","PPMI","glmnet",0.481250798684747,0.603181818181818
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"0","PPMI","glmnet",0.531074117302144,0.696969696969697
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"0","PPMI","glmnet",0.500373882271935,0.696969696969697
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"0","PPMI","glmnet",0.545974903028288,0.672538266308395
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"0","PPMI","glmnet",0.498847950925738,0.672538266308395
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"0","PPMI","glmnet",0.514962815694932,0.712121212121212
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"0","PPMI","glmnet",0.525632828610124,0.712121212121212
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"0","PPMI","glmnet",0.502854557762041,0.680027454494006
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"0","PPMI","glmnet",0.526780726748352,0.680027454494006
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"0","PPMI","glmnet",0.479371059988617,0.681913262096351
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"0","PPMI","glmnet",0.523213825145821,0.681913262096351
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"0","PPMI","glmnet",0.536014080034597,0.708831168831169
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"0","PPMI","glmnet",0.540323058692705,0.708831168831169
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"0","PPMI","glmnet",0.500149768176814,0.655562770562771
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"0","PPMI","glmnet",0.502406813568506,0.655562770562771
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"0","PPMI","glmnet",0.51659457393245,0.691598401598402
