"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"0","RAW","glmnet",0.322701567657493,0.539869960966803
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"0","RAW","glmnet",0.291750025832501,0.541818309107968
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"0","RAW","glmnet",0.309750213454286,0.527515217616152
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"0","RAW","glmnet",0.333685179655396,0.53477471988576
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"0","RAW","glmnet",0.300282298725092,0.545826161560405
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"0","RAW","glmnet",0.321339980683952,0.555323152563501
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"0","RAW","glmnet",0.324769893290979,0.575777918236698
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"0","RAW","glmnet",0.339483536228198,0.540454434740018
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"0","RAW","glmnet",0.333942420804514,0.558873401174274
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"0","RAW","glmnet",0.347712121497584,0.582831689479229
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"0","RAW","glmnet",0.314058573856363,0.574110227648579
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"0","RAW","glmnet",0.332790307427557,0.556221656969114
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"0","RAW","glmnet",0.322163455246351,0.562219062568813
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"0","RAW","glmnet",0.345243102981617,0.553728684320986
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"0","RAW","glmnet",0.297070125476787,0.512513272374886
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"10","RAW","glmnet",0.597888524054965,0.726410569946355
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"10","RAW","glmnet",0.592605582931019,0.717752561288346
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"10","RAW","glmnet",0.562517022558502,0.634718614718615
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"10","RAW","glmnet",0.545626894851113,0.631623376623377
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"10","RAW","glmnet",0.59148574902084,0.706621433400572
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"10","RAW","glmnet",0.575096470590924,0.703959095738234
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"10","RAW","glmnet",0.617465525270486,0.695901118643639
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"10","RAW","glmnet",0.559216740685404,0.740075774423932
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"10","RAW","glmnet",0.580123116303361,0.751731601731602
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"10","RAW","glmnet",0.579004428907273,0.748095238095238
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"10","RAW","glmnet",0.56162297355725,0.688178597796003
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"10","RAW","glmnet",0.536346325439558,0.683077709334818
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"10","RAW","glmnet",0.543932747367244,0.708852583586094
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"10","RAW","glmnet",0.570799480482263,0.698874228607739
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"10","RAW","glmnet",0.594345250990473,0.703398268398268
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"10","RAW","glmnet",0.564908699369801,0.692056277056277
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"10","RAW","glmnet",0.527971213608219,0.724632034632035
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"10","RAW","glmnet",0.585621211107843,0.71987012987013
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"10","RAW","glmnet",0.579239993224274,0.694037629037629
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"10","RAW","glmnet",0.518583629796718,0.693784548784549
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"10","RAW","glmnet",0.330846483248066,0.581711660208012
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"10","RAW","glmnet",0.362558386134892,0.58753301563215
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"10","RAW","glmnet",0.329210797336976,0.550328556226809
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"10","RAW","glmnet",0.331288631311686,0.557526591772257
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"10","RAW","glmnet",0.34539617950213,0.608958832151664
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"10","RAW","glmnet",0.333042887645534,0.548361272081196
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"10","RAW","glmnet",0.289278899098819,0.565463903646238
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"10","RAW","glmnet",0.316945811050439,0.550867332420592
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"10","RAW","glmnet",0.345369859904991,0.560067875635056
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"10","RAW","glmnet",0.318718378101059,0.572031808436433
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"10","RAW","glmnet",0.329636077346548,0.548282801011854
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"10","RAW","glmnet",0.316603404526336,0.566416518618896
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"10","RAW","glmnet",0.337942229873366,0.574342131033985
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"10","RAW","glmnet",0.345776904364621,0.569826971625943
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"10","RAW","glmnet",0.328500621088182,0.587501699437585
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"10","RAW","glmnet",0.313736079418936,0.566754169367949
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"10","RAW","glmnet",0.342460333600849,0.579354794351429
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"10","RAW","glmnet",0.336877463288203,0.579832489770813
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"10","RAW","glmnet",0.37631760144132,0.583082714086029
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"10","RAW","glmnet",0.307996834502451,0.531011592065086
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"50","RAW","glmnet",0.552848256141658,0.700392218223544
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"50","RAW","glmnet",0.547809898344344,0.697594090872728
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"50","RAW","glmnet",0.509843281096701,0.614743318857687
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"50","RAW","glmnet",0.500297222670349,0.602402597402597
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"50","RAW","glmnet",0.57953511372209,0.700054129402287
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"50","RAW","glmnet",0.556747442035657,0.700054129402287
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"50","RAW","glmnet",0.556487130176771,0.675729803408099
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"50","RAW","glmnet",0.51022440753389,0.679301231979527
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"50","RAW","glmnet",0.52552904191928,0.704545454545455
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"50","RAW","glmnet",0.523744736406666,0.690735930735931
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"50","RAW","glmnet",0.51608945003966,0.648989854593267
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"50","RAW","glmnet",0.521359331702384,0.653578599182011
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"50","RAW","glmnet",0.499983050228748,0.702040430810559
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"50","RAW","glmnet",0.553694953371992,0.697412086053764
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"50","RAW","glmnet",0.577513166840303,0.724090909090909
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"50","RAW","glmnet",0.518373188387746,0.703961038961039
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"50","RAW","glmnet",0.518494518033206,0.673268398268398
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"50","RAW","glmnet",0.514018486165764,0.674545454545455
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"50","RAW","glmnet",0.545748924722468,0.676002331002331
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"50","RAW","glmnet",0.515508002663231,0.676538461538462
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"50","RAW","glmnet",0.308089590249263,0.525370463081766
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"50","RAW","glmnet",0.312883388785493,0.521305261026985
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"50","RAW","glmnet",0.317695727848233,0.529053341601551
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"50","RAW","glmnet",0.325142138354688,0.542696383332506
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"50","RAW","glmnet",0.324249295182159,0.546493417077534
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"50","RAW","glmnet",0.317343196425825,0.509497398645098
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"50","RAW","glmnet",0.282833211379901,0.541708810620067
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"50","RAW","glmnet",0.310421344904518,0.536786144918541
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"50","RAW","glmnet",0.326041520191396,0.551103409163773
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"50","RAW","glmnet",0.302711137540774,0.557958548979199
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"50","RAW","glmnet",0.307878518831355,0.520873504164535
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"50","RAW","glmnet",0.308077584284961,0.545853283241599
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"50","RAW","glmnet",0.318875859924276,0.560618590075872
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"50","RAW","glmnet",0.341884309102224,0.585258484032757
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"50","RAW","glmnet",0.32236806872975,0.550399836791199
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"50","RAW","glmnet",0.30719419865702,0.536240329919885
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"50","RAW","glmnet",0.313892769130059,0.546887805889647
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"50","RAW","glmnet",0.312697553997674,0.553179701087725
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"50","RAW","glmnet",0.358970769473002,0.54646852998143
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"50","RAW","glmnet",0.334913377637428,0.505079513684568
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"100","RAW","glmnet",0.571450684642752,0.71002889295588
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"100","RAW","glmnet",0.552275021775166,0.700407943686581
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"100","RAW","glmnet",0.537212330478002,0.668820318072593
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"100","RAW","glmnet",0.52942790150317,0.666255411255411
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"100","RAW","glmnet",0.614176232612821,0.714122393944052
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"100","RAW","glmnet",0.551972374289814,0.710059203681707
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"100","RAW","glmnet",0.584547693821972,0.719196494562348
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"100","RAW","glmnet",0.548625758133257,0.682028998936589
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"100","RAW","glmnet",0.551652387405255,0.731728721630342
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"100","RAW","glmnet",0.573160791161869,0.720307818921726
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"100","RAW","glmnet",0.534541073301248,0.727691700673779
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"100","RAW","glmnet",0.565633686126458,0.69535519237968
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"100","RAW","glmnet",0.55121434118018,0.696861143309567
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"100","RAW","glmnet",0.538966721250452,0.685326784225364
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"100","RAW","glmnet",0.594273756556526,0.70594010852891
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"100","RAW","glmnet",0.515546033277123,0.685917550513481
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"100","RAW","glmnet",0.568979048313021,0.69991341991342
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"100","RAW","glmnet",0.551072853881122,0.688095238095238
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"100","RAW","glmnet",0.558028845928402,0.682254412254412
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"100","RAW","glmnet",0.541655717759234,0.678921078921079
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"100","RAW","glmnet",0.34901885849815,0.552851953801507
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"100","RAW","glmnet",0.316953829916292,0.544794224751432
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"100","RAW","glmnet",0.336253965590285,0.549767283020447
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"100","RAW","glmnet",0.332344680816655,0.530354161626217
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"100","RAW","glmnet",0.345646202686581,0.571025334112723
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"100","RAW","glmnet",0.320192390566706,0.525077310913021
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"100","RAW","glmnet",0.328401826471147,0.545139812551807
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"100","RAW","glmnet",0.331248449266966,0.525305922651792
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"100","RAW","glmnet",0.333915857444202,0.565515161691545
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"100","RAW","glmnet",0.342651372763469,0.545126474612693
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"100","RAW","glmnet",0.345881458637928,0.555190013271425
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"100","RAW","glmnet",0.353016301516252,0.581849997727411
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"100","RAW","glmnet",0.338329661268892,0.602996685103476
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"100","RAW","glmnet",0.348994103368078,0.581804904170308
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"100","RAW","glmnet",0.334338511656162,0.566618314185758
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"100","RAW","glmnet",0.326653489980003,0.555621909913366
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"100","RAW","glmnet",0.338354735244998,0.534901533855084
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"100","RAW","glmnet",0.331549674820936,0.535909734896074
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"100","RAW","glmnet",0.361007486332704,0.549924336438494
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"100","RAW","glmnet",0.323042857591788,0.508726817564624
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"500","RAW","glmnet",0.432337930126745,0.589311112163602
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"500","RAW","glmnet",0.444485645966976,0.589311112163602
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"500","RAW","glmnet",0.356067797313835,0.490840307476201
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"500","RAW","glmnet",0.432672945499115,0.490840307476201
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"500","RAW","glmnet",0.427498204813763,0.565416563101189
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"500","RAW","glmnet",0.353754862083871,0.565416563101189
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"500","RAW","glmnet",0.40858348789841,0.545445993191852
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"500","RAW","glmnet",0.41866167761131,0.545445993191852
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"500","RAW","glmnet",0.392003528645205,0.567533462644169
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"500","RAW","glmnet",0.380654178593482,0.567533462644169
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"500","RAW","glmnet",0.393710428206217,0.538411486466602
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"500","RAW","glmnet",0.421029151435053,0.538411486466602
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"500","RAW","glmnet",0.477843474695384,0.533208879274115
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"500","RAW","glmnet",0.391294834214187,0.533208879274115
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"500","RAW","glmnet",0.484928930638288,0.633902533147143
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"500","RAW","glmnet",0.41084184358573,0.674242424242424
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"500","RAW","glmnet",0.40124625070459,0.547751520320754
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"500","RAW","glmnet",0.391474359595822,0.547751520320754
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"500","RAW","glmnet",0.433291535141619,0.569342421049805
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"500","RAW","glmnet",0.403797517200084,0.569342421049805
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"500","RAW","glmnet",0.204111082197174,0.380796665635632
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"500","RAW","glmnet",0.179382025452111,0.389196188526105
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"500","RAW","glmnet",0.203011436406784,0.409829952162025
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"500","RAW","glmnet",0.198102284733507,0.430916568263638
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"500","RAW","glmnet",0.195252316139043,0.417243561754603
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"500","RAW","glmnet",0.196986331532472,0.423919091044213
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"500","RAW","glmnet",0.259009961429769,0.398858197080727
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"500","RAW","glmnet",0.21753897211309,0.383470546061025
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"500","RAW","glmnet",0.200814484615259,0.429592993397964
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"500","RAW","glmnet",0.192925047642031,0.417076192075983
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"500","RAW","glmnet",0.208627121217691,0.408410001611004
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"500","RAW","glmnet",0.207292744463773,0.421655050360914
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"500","RAW","glmnet",0.199481642678998,0.430823515158666
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"500","RAW","glmnet",0.220727751556867,0.449758478014857
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"500","RAW","glmnet",0.20350735211664,0.407052102286469
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"500","RAW","glmnet",0.204341588314134,0.410477374718606
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"500","RAW","glmnet",0.211102165935221,0.393511666450432
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"500","RAW","glmnet",0.191790354865287,0.408090122928201
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"500","RAW","glmnet",0.196408862253473,0.422219074406403
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"500","RAW","glmnet",0.203308253403552,0.384525781850331
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"1000","RAW","glmnet",0.255210287076918,0.393608423086661
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"1000","RAW","glmnet",0.224294501987279,0.370704797954843
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"1000","RAW","glmnet",0.224917651602173,0.373950467086501
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"1000","RAW","glmnet",0.3627079913501,0.338809523809524
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"1000","RAW","glmnet",0.317330356727792,0.349972222685783
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"1000","RAW","glmnet",0.244545302465718,0.326505834013789
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"1000","RAW","glmnet",0.324920986366314,0.458861058403657
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"1000","RAW","glmnet",0.228078181613702,0.382980492518441
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"1000","RAW","glmnet",0.221556543757117,0.335327531030396
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"1000","RAW","glmnet",0.749711937962634,0.276904761904762
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"1000","RAW","glmnet",0.256577212240227,0.426529461167085
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"1000","RAW","glmnet",0.219897466208353,0.412079125391326
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"1000","RAW","glmnet",0.373397763241011,0.355388141936328
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"1000","RAW","glmnet",0.263278099472184,0.320420117851099
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"1000","RAW","glmnet",0.30385819889058,0.348747200952383
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"1000","RAW","glmnet",0.219999347549638,0.28495670995671
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"1000","RAW","glmnet",0.423012369516488,0.50727172926105
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"1000","RAW","glmnet",0.263069427653016,0.351709956709957
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"1000","RAW","glmnet",0.271641266420972,0.351824850251923
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"1000","RAW","glmnet",0.350314852913933,0.351265401265401
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"1000","RAW","glmnet",0.128295314138101,0.25128595436684
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"1000","RAW","glmnet",0.13098647567558,0.34700238985306
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"1000","RAW","glmnet",0.107824480444086,0.253215458223628
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"1000","RAW","glmnet",0.150312905826113,0.309610188299222
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"1000","RAW","glmnet",0.108782758902642,0.238575686212581
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"1000","RAW","glmnet",0.173812901021316,0.333859628378089
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"1000","RAW","glmnet",0.14450215003687,0.261826878723088
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"1000","RAW","glmnet",0.248008548887077,0.325446701303117
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"1000","RAW","glmnet",0.100434195105972,0.259907034969097
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"1000","RAW","glmnet",0.124922908731219,0.33088200947818
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"1000","RAW","glmnet",0.100218145331729,0.265344041217885
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"1000","RAW","glmnet",0.145811040085229,0.339889756638678
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"1000","RAW","glmnet",0.101554496990646,0.291302201717331
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"1000","RAW","glmnet",0.15004973668596,0.35903430633897
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"1000","RAW","glmnet",0.126887246207338,0.270928720781308
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"1000","RAW","glmnet",0.136132301897662,0.303979050548031
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"1000","RAW","glmnet",0.118040580308343,0.254167222279523
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"1000","RAW","glmnet",0.147373135723129,0.319912535431572
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"1000","RAW","glmnet",0.218122166682822,0.227301615615002
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"1000","RAW","glmnet",0.117492200868212,0.304968141348223
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,50,"0","RAW","glmnet",0.599852849226401,0.696071010056804
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,50,"0","RAW","glmnet",0.547860357985941,0.696071010056804
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,50,"0","RAW","glmnet",0.537038277109053,0.642683982683983
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,50,"0","RAW","glmnet",0.537922475535257,0.645108225108225
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,50,"0","RAW","glmnet",0.600098473989861,0.686834687971572
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,50,"0","RAW","glmnet",0.555495845793515,0.685568207090444
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,50,"0","RAW","glmnet",0.556208955450516,0.67152549664436
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,50,"0","RAW","glmnet",0.53161119295797,0.699466518172421
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,50,"0","RAW","glmnet",0.541115290751514,0.68443722943723
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,50,"0","RAW","glmnet",0.537545017344035,0.704090909090909
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,50,"0","RAW","glmnet",0.533381425721966,0.676518056251332
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,50,"0","RAW","glmnet",0.51363633883308,0.677489359948915
