"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"1000","PPMI","glmnet",0.135301579061274,0.247883643982248
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"1000","PPMI","glmnet",0.121913239880631,0.287388749698826
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"1000","PPMI","glmnet",0.175200806403032,0.249439898019548
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"1000","PPMI","glmnet",0.123011940674969,0.295548531944799
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"0","PPMI","glmnet",0.56866341150098,0.704989343396554
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"0","PPMI","glmnet",0.557603295687254,0.704989343396554
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"0","PPMI","glmnet",0.53205995516137,0.642229437229437
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"0","PPMI","glmnet",0.523535648236907,0.617467532467532
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"0","PPMI","glmnet",0.597220726663625,0.782725823734257
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"0","PPMI","glmnet",0.560998670349407,0.764637471159708
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"0","PPMI","glmnet",0.575691634384739,0.639478938505969
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"0","PPMI","glmnet",0.546783688106618,0.638263127418609
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"0","PPMI","glmnet",0.525498645065812,0.742359307359307
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"0","PPMI","glmnet",0.544440167472382,0.735692640692641
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"0","PPMI","glmnet",0.536147513238651,0.718678815285726
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"0","PPMI","glmnet",0.559154255285175,0.707534011130427
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"0","PPMI","glmnet",0.519540440423868,0.664513003861162
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"0","PPMI","glmnet",0.517269907130982,0.653148379037948
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"0","PPMI","glmnet",0.602415512995474,0.707467532467532
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"0","PPMI","glmnet",0.538625836972628,0.719978354978355
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"0","PPMI","glmnet",0.547225308795008,0.727099567099567
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"0","PPMI","glmnet",0.544608927072052,0.71982683982684
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"0","PPMI","glmnet",0.557274435911656,0.690512820512821
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"0","PPMI","glmnet",0.515212565531474,0.690512820512821
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,50,"0","PPMI","glmnet",0.357398871447409,0.553449596810336
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,50,"0","PPMI","glmnet",0.328029071895488,0.580119732965413
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,50,"0","PPMI","glmnet",0.321586917979327,0.566477269376965
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,50,"0","PPMI","glmnet",0.335276455703705,0.583644986473859
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,50,"0","PPMI","glmnet",0.337772286615989,0.577205941929684
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,50,"0","PPMI","glmnet",0.3092872036933,0.546569290507328
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,50,"0","PPMI","glmnet",0.302340904859967,0.579383869403249
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,50,"0","PPMI","glmnet",0.321252989310365,0.564266367017113
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,50,"0","PPMI","glmnet",0.339787221367989,0.596606454262178
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,50,"0","PPMI","glmnet",0.329407266554993,0.577034218601886
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,50,"0","PPMI","glmnet",0.320311898084648,0.581439626142776
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,50,"0","PPMI","glmnet",0.322046655168413,0.577244636302919
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,50,"0","PPMI","glmnet",0.362896502727585,0.584751824553859
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,50,"0","PPMI","glmnet",0.36255113299087,0.583781926890244
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,50,"0","PPMI","glmnet",0.351920873256698,0.578405586093339
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,50,"0","PPMI","glmnet",0.334958447056555,0.580483347512264
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,50,"0","PPMI","glmnet",0.342640360464606,0.569146792182887
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,50,"0","PPMI","glmnet",0.338630844333111,0.569495592338249
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,50,"0","PPMI","glmnet",0.364842252931621,0.582253889517125
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,50,"0","PPMI","glmnet",0.32727362311033,0.581207325941112
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"10","PPMI","glmnet",0.513276105185162,0.742528282386221
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"10","PPMI","glmnet",0.518742054037223,0.742528282386221
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"10","PPMI","glmnet",0.482969903217148,0.623658008658009
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"10","PPMI","glmnet",0.476497443700931,0.610454545454545
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"10","PPMI","glmnet",0.568771898449363,0.704547201197889
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"10","PPMI","glmnet",0.524090075404823,0.69367402058161
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"10","PPMI","glmnet",0.549462425356058,0.649242688205493
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"10","PPMI","glmnet",0.511607068388417,0.643163632768693
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"10","PPMI","glmnet",0.442433695907033,0.690952380952381
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"10","PPMI","glmnet",0.509184612684487,0.681861471861472
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"10","PPMI","glmnet",0.485366975448274,0.673366755124518
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"10","PPMI","glmnet",0.527466618260678,0.673366755124518
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"10","PPMI","glmnet",0.504846671096579,0.623831795042492
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"10","PPMI","glmnet",0.488934668120167,0.613348719045612
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"10","PPMI","glmnet",0.541617619580948,0.682705627705628
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"10","PPMI","glmnet",0.514667347604351,0.682705627705628
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"10","PPMI","glmnet",0.51317210286235,0.709069264069264
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"10","PPMI","glmnet",0.525521559480802,0.698852813852814
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"10","PPMI","glmnet",0.541264212963731,0.660482850482851
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"10","PPMI","glmnet",0.498190278562564,0.662227772227772
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,50,"10","PPMI","glmnet",0.367759387968889,0.54480734536753
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,50,"10","PPMI","glmnet",0.343686686775728,0.563493529867183
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,50,"10","PPMI","glmnet",0.343180777552737,0.593727354756575
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,50,"10","PPMI","glmnet",0.342926048569961,0.58394984364309
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,50,"10","PPMI","glmnet",0.358970235334191,0.573057856988524
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,50,"10","PPMI","glmnet",0.31672102625965,0.553182466003585
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,50,"10","PPMI","glmnet",0.331134488350372,0.579528920853756
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,50,"10","PPMI","glmnet",0.331384694481358,0.565198482960199
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,50,"10","PPMI","glmnet",0.358979127722122,0.595415062231041
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,50,"10","PPMI","glmnet",0.338154161093353,0.552876727894123
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,50,"10","PPMI","glmnet",0.340292536401195,0.587354183593445
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,50,"10","PPMI","glmnet",0.341205475939665,0.569839998757079
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,50,"10","PPMI","glmnet",0.366974671279184,0.577693067280045
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,50,"10","PPMI","glmnet",0.373680712993023,0.582887535157782
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,50,"10","PPMI","glmnet",0.360007635872152,0.596831082114194
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,50,"10","PPMI","glmnet",0.339530073235658,0.679699248120301
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,50,"10","PPMI","glmnet",0.392460106451138,0.579296125976235
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,50,"10","PPMI","glmnet",0.368626202514787,0.606508655628014
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,50,"10","PPMI","glmnet",0.386384568753603,0.576041925827684
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,50,"10","PPMI","glmnet",0.337755802314994,0.58703345966661
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"50","PPMI","glmnet",0.519276902273342,0.708825953163303
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"50","PPMI","glmnet",0.519220507895716,0.712644141372787
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"50","PPMI","glmnet",0.52320943499064,0.654848484848485
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"50","PPMI","glmnet",0.492854142064825,0.613225108225108
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"50","PPMI","glmnet",0.588167642407528,0.737675648170277
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"50","PPMI","glmnet",0.495572859108967,0.684690348139349
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"50","PPMI","glmnet",0.53623606209124,0.650044048236147
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"50","PPMI","glmnet",0.495140362708937,0.650044048236147
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"50","PPMI","glmnet",0.450287762016941,0.686212121212121
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"50","PPMI","glmnet",0.490136956948274,0.679090909090909
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"50","PPMI","glmnet",0.490035576800024,0.701459453403052
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"50","PPMI","glmnet",0.538350439413021,0.701459453403052
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"50","PPMI","glmnet",0.491890661377999,0.655802480471766
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"50","PPMI","glmnet",0.511858209180522,0.655802480471766
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"50","PPMI","glmnet",0.528160153683309,0.683766233766234
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"50","PPMI","glmnet",0.500336711001798,0.683766233766234
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"50","PPMI","glmnet",0.510245038111082,0.704004329004329
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"50","PPMI","glmnet",0.492465588489989,0.66512987012987
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"50","PPMI","glmnet",0.534806659365773,0.699635364635365
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"50","PPMI","glmnet",0.513159402286849,0.69018648018648
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,50,"50","PPMI","glmnet",0.331228420962997,0.517019283270587
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,50,"50","PPMI","glmnet",0.275063267392386,0.51235284043872
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,50,"50","PPMI","glmnet",0.30448826707484,0.52667576038657
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,50,"50","PPMI","glmnet",0.280403155401035,0.519402496361932
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,50,"50","PPMI","glmnet",0.292530833896448,0.531177672213186
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,50,"50","PPMI","glmnet",0.271990709919247,0.494452332678612
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,50,"50","PPMI","glmnet",0.298805237121804,0.510869246023843
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,50,"50","PPMI","glmnet",0.255856028384018,0.489443096467884
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,50,"50","PPMI","glmnet",0.302495173558305,0.557933663813348
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,50,"50","PPMI","glmnet",0.285190679024287,0.521071021718336
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,50,"50","PPMI","glmnet",0.30062933109776,0.529410823797121
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,50,"50","PPMI","glmnet",0.285553368709301,0.536042468818399
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,50,"50","PPMI","glmnet",0.297759693734501,0.526562800545475
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,50,"50","PPMI","glmnet",0.32019328070466,0.529335585913835
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,50,"50","PPMI","glmnet",0.31872347557768,0.546157238935141
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,50,"50","PPMI","glmnet",0.271288976683203,0.519959655820503
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,50,"50","PPMI","glmnet",0.33140899931699,0.530747125934721
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,50,"50","PPMI","glmnet",0.328549733720369,0.538922442095411
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,50,"50","PPMI","glmnet",0.364275776625216,0.550714236392685
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,50,"50","PPMI","glmnet",0.275306170743861,0.513685513058981
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"100","PPMI","glmnet",0.557479701314189,0.742528282386221
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"100","PPMI","glmnet",0.568191998755639,0.802409595481884
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"100","PPMI","glmnet",0.53541526786267,0.67491341991342
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"100","PPMI","glmnet",0.506221885405898,0.632922077922078
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"100","PPMI","glmnet",0.554980349270764,0.728657778391289
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"100","PPMI","glmnet",0.511074809920508,0.709651372012985
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"100","PPMI","glmnet",0.531752149638145,0.677109928289985
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"100","PPMI","glmnet",0.537905643972094,0.677109928289985
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"100","PPMI","glmnet",0.539049316078081,0.697806275922174
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"100","PPMI","glmnet",0.518146459836512,0.697806275922174
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"100","PPMI","glmnet",0.52287378496297,0.739567943942998
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"100","PPMI","glmnet",0.566839785464386,0.739567943942998
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"100","PPMI","glmnet",0.55855723181474,0.683369013359426
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"100","PPMI","glmnet",0.520482813699204,0.677578492477624
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"100","PPMI","glmnet",0.593058619052054,0.696119785731271
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"100","PPMI","glmnet",0.526131288547092,0.696119785731271
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"100","PPMI","glmnet",0.547292853630796,0.704988601822379
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"100","PPMI","glmnet",0.520362835984363,0.704988601822379
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"100","PPMI","glmnet",0.551542587513444,0.693787743550978
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"100","PPMI","glmnet",0.510390452742189,0.693787743550978
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,50,"100","PPMI","glmnet",0.293347587603331,0.490744203280917
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,50,"100","PPMI","glmnet",0.266525852979288,0.491785748841986
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,50,"100","PPMI","glmnet",0.289436805873276,0.517244309688437
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,50,"100","PPMI","glmnet",0.280073594236914,0.515189330377484
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,50,"100","PPMI","glmnet",0.27451122615393,0.543619171837992
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,50,"100","PPMI","glmnet",0.268445374294071,0.495416273208217
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,50,"100","PPMI","glmnet",0.301220215559062,0.501401342350949
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,50,"100","PPMI","glmnet",0.262192757082721,0.489963663720089
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,50,"100","PPMI","glmnet",0.29175629977917,0.555206633432188
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,50,"100","PPMI","glmnet",0.305747548042384,0.532941522356199
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,50,"100","PPMI","glmnet",0.290088677490955,0.524410845165092
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,50,"100","PPMI","glmnet",0.292126018990805,0.524620689281054
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,50,"100","PPMI","glmnet",0.275076593381538,0.540011563265365
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,50,"100","PPMI","glmnet",0.316865670029819,0.543043307302507
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,50,"100","PPMI","glmnet",0.297575406772402,0.52673252572458
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,50,"100","PPMI","glmnet",0.266879526852645,0.50989073622165
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,50,"100","PPMI","glmnet",0.290503779358262,0.526786608469731
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,50,"100","PPMI","glmnet",0.308923340749858,0.529168387933928
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,50,"100","PPMI","glmnet",0.322574760888918,0.517045348414239
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,50,"100","PPMI","glmnet",0.278033153800609,0.484960453215819
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"500","PPMI","glmnet",0.459764072765337,0.638147531620349
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"500","PPMI","glmnet",0.437677145437119,0.618497784976386
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"500","PPMI","glmnet",0.427968287142132,0.525006374630453
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"500","PPMI","glmnet",0.443181346906515,0.525006374630453
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"500","PPMI","glmnet",0.52205862854922,0.589865299418034
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"500","PPMI","glmnet",0.405146805789081,0.589865299418034
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"500","PPMI","glmnet",0.410621293692347,0.522777687075589
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"500","PPMI","glmnet",0.415061426828712,0.522777687075589
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"500","PPMI","glmnet",0.429314317746938,0.562642138496126
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"500","PPMI","glmnet",0.385734768444355,0.574480519480519
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"500","PPMI","glmnet",0.459572126389278,0.615681690723445
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"500","PPMI","glmnet",0.441419750209792,0.615681690723445
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"500","PPMI","glmnet",0.431839652546474,0.61803968637668
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"500","PPMI","glmnet",0.380705153876407,0.610728814948522
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"500","PPMI","glmnet",0.430187595121164,0.634787332664218
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"500","PPMI","glmnet",0.399735697240922,0.62965367965368
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"500","PPMI","glmnet",0.421061543440092,0.588404685921094
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,50,"500","PPMI","glmnet",0.4132454565924,0.563636363636364
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"500","PPMI","glmnet",0.435806355906155,0.583740050397106
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,50,"500","PPMI","glmnet",0.422763105950173,0.56972360972361
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,50,"500","PPMI","glmnet",0.225650585392059,0.379952228337549
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,50,"500","PPMI","glmnet",0.215166717367864,0.398994745206427
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,50,"500","PPMI","glmnet",0.198028525964383,0.376954660747476
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,50,"500","PPMI","glmnet",0.210857847763313,0.39021772406077
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,50,"500","PPMI","glmnet",0.219874472852888,0.415970068551246
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,50,"500","PPMI","glmnet",0.174331805813871,0.376854165244899
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,50,"500","PPMI","glmnet",0.212854913151334,0.402982950612081
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,50,"500","PPMI","glmnet",0.211186697932629,0.393016520544956
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,50,"500","PPMI","glmnet",0.215466496472642,0.400890046365144
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,50,"500","PPMI","glmnet",0.201610079687357,0.411293920758796
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,50,"500","PPMI","glmnet",0.189065321344642,0.408418810343625
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,50,"500","PPMI","glmnet",0.210584512352551,0.442976991091925
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,50,"500","PPMI","glmnet",0.19988768906909,0.420533512978731
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,50,"500","PPMI","glmnet",0.217177736802275,0.447692859980036
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,50,"500","PPMI","glmnet",0.199605098087032,0.414247161542556
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,50,"500","PPMI","glmnet",0.186231380290893,0.409567972932811
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,50,"500","PPMI","glmnet",0.1928141184162,0.393455157517457
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,50,"500","PPMI","glmnet",0.184315396105637,0.406809865046328
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,50,"500","PPMI","glmnet",0.209099919284357,0.42448533896525
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,50,"500","PPMI","glmnet",0.205334786958652,0.385144173179084
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"1000","PPMI","glmnet",0.428530557283042,0.603013060775341
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"1000","PPMI","glmnet",0.44320589469718,0.603013060775341
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"1000","PPMI","glmnet",0.375020002802497,0.53527272978991
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"1000","PPMI","glmnet",0.390788892045894,0.53527272978991
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"1000","PPMI","glmnet",0.457954575446855,0.579272770285805
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"1000","PPMI","glmnet",0.342686911451749,0.579272770285805
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"1000","PPMI","glmnet",0.46491591095642,0.541939535801093
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,50,"1000","PPMI","glmnet",0.367867370684012,0.541939535801093
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"1000","PPMI","glmnet",0.347306603981948,0.596948857150261
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,50,"1000","PPMI","glmnet",0.417077174997162,0.596948857150261
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"1000","PPMI","glmnet",0.342039435447745,0.80511756018254
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,50,"1000","PPMI","glmnet",0.49269526793657,0.714285714285714
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"1000","PPMI","glmnet",0.437450122298565,0.55392045585131
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,50,"1000","PPMI","glmnet",0.399814615308326,0.55392045585131
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"1000","PPMI","glmnet",0.477994031453941,0.551602211298849
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,50,"1000","PPMI","glmnet",0.359459427480038,0.551602211298849
